210,	54,33
211,	96,131
212,	85,111
213,	114,78
214,	53,134
215,	95,100
216,	112,75
217,	119,85
218,	112,90
219,	34,111
220,	31,44
221,	120,60
222,	25,29
223,	27,36
224,	22,94
225,	111,93
226,	85,95
227,	73,99
228,	66,31
229,	88,37
230,	15,51
231,	14,54
232,	26,58
233,	135,98
234,	77,126
235,	112,84
236,	42,94
237,	104,41
238,	
239,	96,62
240,	46,21
241,	89,86
242,	115,33
243,	85,47
244,	109,86
245,	108,64
246,	
247,	90,124
248,	52,23
249,	130,75
250,	47,33
251,	43,119
252,	108,33
253,	106,48
254,	94,42
255,	128,125
256,	33,94
257,	58,33
258,	109,25
259,	97,57
260,	71,38
261,	
262,	89,29
263,	93,32
264,	92,22
265,	
266,	75,115
267,	116,113
268,	96,39
269,	35,94
270,	
271,	27,28
272,	67,24
273,	72,117
274,	125,37
275,	102,36
276,	33,91
277,	102,48
278,	51,116
279,	95,106
280,	
281,	52,113
282,	42,55
283,	112,35
284,	26,55
285,	
286,	118,111
287,	48,113
288,	47,54
289,	34,40
290,	42,109
291,	127,123
292,	127,132
293,	120,82
294,	40,96
295,	117,47
296,	48,27
297,	125,75
298,	
299,	
300,	89,98
301,	91,34
302,	40,30
303,	28,64
304,	81,39
305,	30,44
306,	
307,	68,28
308,	24,113
309,	27,30
310,	49,45
311,	112,125
312,	100,31
313,	53,38
314,	68,26
315,	48,108
316,	104,132
317,	105,114
318,	105,35
319,	
320,	96,94
321,	100,27
322,	77,102
323,	110,98
324,	80,33
325,	110,106
326,	127,86
327,	126,64
328,	
329,	44,30
330,	114,119
331,	55,48
332,	47,48
333,	
334,	93,41
335,	113,106
336,	35,41
337,	53,39
338,	67,26
339,	104,47
340,	33,35
341,	83,85
342,	29,38
343,	114,62
344,	70,22
345,	47,43
346,	35,122
347,	40,70
348,	126,87
349,	101,46
350,	32,28
351,	120,103
352,	
353,	119,40
354,	30,47
355,	
356,	125,58
357,	99,78
358,	87,20
359,	50,28
360,	139,38
361,	140,50
362,	118,61
363,	96,100
364,	99,51
365,	69,123
366,	122,28
367,	115,69
368,	72,31
369,	41,90
370,	22,20
371,	18,46
372,	91,36
373,	110,106
374,	98,29
375,	21,53
376,	26,39
377,	79,123
378,	37,37
379,	
380,	115,88
381,	35,53
382,	111,111
383,	77,47
384,	77,99
385,	119,124
386,	113,41
387,	95,32
388,	108,43
389,	102,48
390,	100,48
391,	62,24
392,	21,103
393,	
394,	108,82
395,	94,89
396,	115,99
397,	
398,	62,25
399,	116,102
400,	
401,	104,42
402,	110,63
403,	125,121
404,	128,89
405,	30,80
406,	67,107
407,	
408,	37,35
409,	134,108
410,	29,111
411,	
412,	
413,	73,109
414,	104,69
415,	20,32
416,	41,76
417,	78,43
418,	76,10
419,	
420,	68,119
421,	51,94
422,	48,29
423,	76,36
424,	129,123
425,	100,123
426,	55,116
427,	32,57
428,	104,121
429,	119,119
430,	102,120
431,	58,97
432,	41,83
433,	95,117
434,	40,44
435,	73,103
436,	
437,	115,81
438,	54,47
439,	82,125
440,	108,92
441,	40,58
442,	
443,	29,20
444,	
445,	85,38
446,	112,134
447,	124,59
448,	123,32
449,	112,97
450,	78,115
451,	76,101
452,	39,88
453,	95,34
454,	24,27
455,	34,99
456,	54,94
457,	28,37
458,	32,29
459,	31,71
460,	77,119
461,	125,23
462,	112,101
463,	69,130
464,	66,41
465,	139,98
466,	43,69
467,	
468,	42,100
469,	48,24
470,	76,30
471,	
472,	
473,	44,46
474,	121,76
475,	66,35
476,	33,73
477,	97,113
478,	46,93
479,	86,139
480,	
481,	47,98
482,	108,89
483,	52,105
484,	116,92
485,	81,136
486,	103,38
487,	110,97
488,	87,15
489,	97,96
490,	
491,	101,79
492,	84,112
493,	50,43
494,	80,106
495,	64,21
496,	52,34
497,	45,77
498,	111,118
499,	
500,	73,14
501,	132,18
502,	82,41
503,	29,67
504,	31,46
505,	55,107
506,	59,107
507,	116,32
508,	39,88
509,	103,73
510,	38,24
511,	68,118
512,	41,40
513,	41,39
514,	37,82
515,	
516,	39,88
517,	116,90
518,	
519,	116,80
520,	84,114
521,	67,110
522,	30,92
523,	31,130
524,	125,67
525,	95,28
526,	90,41
527,	76,99
528,	
529,	76,103
530,	22,81
531,	25,79
532,	96,91
533,	42,64
534,	34,68
535,	
536,	94,121
537,	39,34
538,	87,41
539,	122,19
540,	111,35
541,	104,129
542,	30,27
543,	31,23
544,	97,112
545,	120,42
546,	101,51
547,	
548,	122,24
549,	29,75
550,	84,90
551,	62,96
552,	96,99
553,	132,44
554,	58,131
555,	111,83
556,	90,126
557,	83,111
558,	33,89
559,	120,90
560,	53,105
561,	92,21
562,	29,30
563,	
564,	36,20
565,	82,27
566,	90,31
567,	
568,	26,123
569,	59,89
570,	72,29
571,	35,67
572,	121,52
573,	34,84
574,	28,25
575,	25,58
576,	79,23
577,	31,118
578,	38,64		#!!!!!!!!
579,	102,83
580,	114,50
581,	86,28
582,	115,54
583,	17,118
584,	51,44
585,	23,64
586,	37,49
587,	121,63
588,	139,107
589,	38,99
590,	102,136
591,	101,37
592,	102,117
593,	33,57
594,	117,139
595,	55,49
596,	140,107
597,	123,87
598,	80,10
599,	35,89
600,	83,31
601,	102,38
602,	75,22
603,	21,86
604,	59,134
605,	142,42
606,	40,9
607,	65,9
608,	130,57
609,	129,92
610,	78,33
611,	101,9
612,	59,134
613,	18,103
614,	51,21
615,	115,99
616,	42,48
617,	100,95
618,	26,44
619,	28,70
620,	87,95
621,	43,105
622,	93,97
623,	49,130
624,	
625,	16,41
626,	48,121
627,	10,86
628,	55,20
629,	141,113
630,	118,81
631,	29,34
632,	14,100
633,	43,110
634,	103,85
635,	
636,	110,64
637,	46,84
638,	126,104
639,	130,50
640,	71,106
641,	111,85
642,	128,103
643,	63,12
644,	82,3
645,	7,51
646,	38,106
647,	108,14
648,	54,22
649,	11,114
650,	121,80
651,	73,36
652,	127,133
653,	
654,	41,91
655,	27,69
656,	82,29
657,	99,123
658,	84,25
659,	103,74
660,	65,12
661,	32,101
662,	116,84
663,	15,52
664,	137,112
665,	65,132
666,	124,75
667,	130,70
668,	117,63
669,	122,63
670,	42,89
671,	32,101
672,	58,22
673,	112,127
674,	28,64
675,	60,34
676,	123,75
677,	7,113
678,	86,30
679,	17,47
680,	104,102
681,	104,34
682,	126,57
683,	93,108
684,	32,41
685,	62,18
686,	9,35
687,	40,31
688,	117,24
689,	41,17
690,	58,38
691,	94,108
692,	71,127
693,	56,107
694,	72,31
695,	39,92
696,	34,39
697,	47,103
698,	37,59
699,	16,131
700,	67,27
701,	95,130
702,	
703,	124,100
704,	74,18
705,	34,71
706,	85,103
707,	46,94
708,	36,58
709,	48,103
710,	8,29
711,	56,35
712,	128,49
713,	95,32
714,	50,134
715,	13,142
716,	43,93
717,	120,117
718,	57,109
719,	
720,	131,52
721,	49,55
722,	120,118
723,	48,39
724,	121,60
725,	17,51
726,	66,110
727,	75,11
728,	101,40
729,	105,62
730,	118,52
731,	98,129
732,	34,96
733,	52,100
734,	148,63
735,	115,76
736,	53,110
737,	25,27
738,	37,99
739,	19,89
740,	61,116
741,	35,115
742,	121,23
743,	33,113
744,	89,44
745,	35,105
746,	96,97
747,	48,42
748,	25,75
749,	37,79
750,	66,106
751,	19,71
752,	140,115
753,	105,108
754,	81,27
755,	118,39
756,	141,51
757,	42,26
758,	61,125
759,	92,94
760,	11,99
761,	57,97
762,	11,33
763,	106,70
764,	80,20
765,	85,119
766,	115,105
767,	120,56
768,	27,134
769,	24,101
770,	137,102
771,	28,36
772,	103,23
773,	20,31
774,	8,38
775,	126,33
776,	64,34
777,	64,30
778,	45,19
779,	124,115
780,	22,18
781,	39,108
782,	139,34
783,	78,126
784,	70,128
785,	37,33
786,	124,116
787,	131,51
788,	133,54
789,	19,92
790,	113,125
791,	103,100
792,	79,40
793,	89,127
794,	69,30
795,	45,82
796,	132,56
797,	29,97
798,	66,6
799,	24,92
800,	47,45
801,	16,97
802,	24,105
803,	31,117
804,	25,77
805,	31,55
806,	91,13
807,	37,133
808,	101,106
809,	7,21
810,	127,134
811,	113,26
812,	19,78
813,	73,22
814,	57,38
815,	31,140
816,	116,25
817,	14,36
818,	82,123
819,	127,91
820,	50,118
821,	105,37
822,	133,57
823,	60,130
824,	39,27
825,	15,36
826,	54,100
827,	42,15
828,	47,35
829,	129,43
830,	11,12
831,	128,97
832,	92,94
833,	60,33
834,	80,30
835,	41,15
836,	121,43
837,	76,111
838,	130,43
839,	82,107
840,	81,20
841,	51,14
842,	112,92
843,	96,31
844,	80,122
845,	34,132
846,	95,100
847,	58,29
848,	18,105
849,	84,118
850,	40,92
851,	100,19
852,	21,42
853,	75,122
854,	13,108
855,	102,133
856,	38,112
857,	109,25
858,	24,59
859,	23,97
860,	104,36
861,	97,23
862,	49,130
863,	114,29
864,	32,61
865,	87,112
866,	92,124
867,	
868,	90,101
869,	17,60
870,	107,134
871,	31,109
872,	30,116
873,	62,39
874,	112,103
875,	46,112
876,	49,26
877,	98,40
878,	44,125
879,	103,42
880,	127,103
881,	33,108
882,	44,14
883,	25,109
884,	107,16
885,	13,124
886,	
887,	96,106
888,	64,108
889,	61,117
890,	112,118
891,	123,82
892,	47,97
893,	132,78
894,	50,18
895,	21,82
896,	131,14
897,	20,56
898,	80,135
899,	110,36
900,	147,13
901,	96,123
902,	100,111
903,	25,44
904,	88,29
905,	51,115
906,	121,113
907,	135,126
908,	30,89
909,	97,124
910,	121,71
911,	99,115
912,	37,31
913,	91,120
914,	21,39
915,	72,32
916,	51,40
917,	23,91
918,	59,36
919,	90,35
920,	84,29
921,	80,22
922,	93,116
923,	102,64
924,	101,41
925,	66,21
926,	49,113
927,	35,104
928,	45,117
929,	77,109
930,	96,46
931,	103,10
932,	139,41
933,	96,25
934,	34,120
935,	68,151
936,	51,46
937,	72,129
938,	41,43
939,	30,15
940,	115,30
941,	22,7
942,	10,34
943,	17,73
944,	120,100
945,	51,125
946,	21,63
947,	30,15
948,	25,32
949,	12,35
950,	23,48
951,	132,94
952,	32,42
953,	111,87
954,	97,115
955,	126,94
956,	123,37
957,	99,44
958,	27,126
959,	8,75
960,	13,107
961,	91,15
962,	103,125
963,	59,100
964,	123,37
965,	139,50
966,	41,48
967,	106,52
968,	118,130
969,	61,140
970,	143,100
971,	74,30
972,	14,77
973,	54,28
974,	16,93
975,	16,46
976,	88,109
977,	66,39
978,	68,39
979,	13,104
980,	86,21
981,	130,48
982,	97,117
983,	121,43
984,	75,35
985,	62,39
986,	40,129
987,	26,39
988,	16,132
989,	105,64
990,	51,111
991,	105,48
992,	102,20
993,	36,102
994,	19,82
995,	89,97
996,	49,114
997,	103,119
998,	58,33
999,	108,35
1000,	101,37
1001,	15,85
1002,	119,121
1003,	35,131
1004,	92,109
1005,	31,86
1006,	25,99
1007,	105,118
1008,	92,117
1009,	109,47
1010,	48,47
1011,	119,89
1012,	37,49
1013,	85,125
1014,	43,47
1015,	126,22
1016,	107,112
1017,	36,93
1018,	34,41
1019,	61,112
1020,	93,20
1021,	107,81
1022,	54,28
1023,	35,75
1024,	118,80
1025,	105,37
1026,	40,133
1027,	106,113
1028,	27,71
1029,	34,130
1030,	53,22
1031,	11,43
1032,	15,50
1033,	65,124
1034,	91,11
1035,	100,54
1036,	72,100
1037,	115,32
1038,	60,106
1039,	84,87
1040,	128,60
1041,	92,51
1042,	14,90
1043,	90,121
1044,	50,145
1045,	61,33
1046,	22,115
1047,	49,112
1048,	121,62
1049,	42,16
1050,	89,12
1051,	86,34
1052,	126,57
1053,	61,129
1054,	117,46
1055,	17,41
1056,	132,110
1057,	102,10
1058,	37,77
1059,	24,77
1060,	127,37
1061,	128,46
1062,	34,39
1063,	38,95
1064,	50,109
1065,	116,54
1066,	53,119
1067,	51,42
1068,	139,19
1069,	151,58
1070,	38,86
1071,	77,27
1072,	71,16
1073,	76,126
1074,	79,40
1075,	35,41
1076,	19,110
1077,	73,12
1078,	50,124
1079,	92,131
1080,	134,97
1081,	36,14
1082,	32,9
1083,	93,39
1084,	54,36
1085,	33,93
1086,	142,52
1087,	49,100
1088,	27,23
1089,	133,45
1090,	31,65
1091,	98,56
1092,	114,100
1093,	49,100
1094,	107,24
1095,	28,60
1096,	65,140
1097,	139,121
1098,	59,128
1099,	57,13
1100,	100,42
1101,	81,120
1102,	133,70
1103,	31,132
1104,	30,124
1105,	53,104
1106,	28,63
1107,	118,101
1108,	50,105
1109,	58,9
1110,	32,68
1111,	47,11
1112,	122,121
1113,	98,48
1114,	37,31
1115,	97,106
1116,	136,28
1117,	100,116
1118,	121,88
1119,	110,119
1120,	36,38
1121,	138,28
1122,	87,125
1123,	53,40
1124,	11,20
1125,	78,118
1126,	109,82
1127,	50,19
1128,	60,15
1129,	9,102
1130,	78,135
1131,	110,81
1132,	100,37
1133,	100,108
1134,	116,79
1135,	94,29
1136,	99,29
1137,	109,42
1138,	64,20
1139,	28,70
1140,	107,41
1141,	35,46
1142,	101,38
1143,	133,64
1144,	94,115
1145,	123,76
1146,	128,73
1147,	22,104
1148,	68,114
1149,	124,77
1150,	5,117
1151,	102,21
1152,	36,24
1153,	105,68
1154,	131,118
1155,	66,111
1156,	7,134
1157,	17,46
1158,	129,66
1159,	116,115
1160,	98,116
1161,	91,115
1162,	122,109
1163,	70,96
1164,	72,129
1165,	83,97
1166,	67,132
1167,	87,109
1168,	117,99
1169,	50,114
1170,	60,19
1171,	107,36
1172,	135,57
1173,	60,19
1174,	58,130
1175,	114,13
1176,	37,55
1177,	123,49
1178,	91,34
1179,	33,66
1180,	47,30
1181,	128,120
1182,	36,66
1183,	49,19
1184,	114,10
1185,	111,115
1186,	36,98
1187,	46,30
1188,	
1189,	93,123
1190,	85,26
1191,	42,59
1192,	102,13
1193,	102,36
1194,	121,106
1195,	71,38
1196,	33,49
1197,	89,39
1198,	120,32
1199,	81,88
1200,	91,45
1201,	33,11
1202,	78,6
1203,	81,37
1204,	81,89
1205,	48,50
1206,	102,117
1207,	103,30
1208,	92,139
1209,	62,116
1210,	14,118
1211,	107,11
1212,	122,70
1213,	96,107
1214,	124,50
1215,	109,75
1216,	91,30
1217,	35,91
1218,	75,31
1219,	13,85
1220,	55,129
1221,	56,122
1222,	26,54
1223,	41,58
1224,	41,94
1225,	45,53
1226,	130,44
1227,	103,31
1228,	111,87
1229,	152,79
1230,	101,45
1231,	80,109
1232,	73,38
1233,	59,125
1234,	43,9
1235,	41,29
1236,	17,98
1237,	121,59
1238,	28,53
1239,	64,107
1240,	134,62
1241,	90,28
1242,	55,118
1243,	120,116
1244,	26,15
1245,	103,58
1246,	47,40
1247,	75,103
1248,	125,59
1249,	18,92
1250,	8,90
1251,	37,68
1252,	117,116
1253,	136,53
1254,	32,16
1255,	42,49
1256,	67,19
1257,	76,36
1258,	56,9
1259,	114,60
1260,	85,107
1261,	105,18
1262,	39,94
1263,	98,141
1264,	100,33
1265,	127,112
1266,	45,49
1267,	125,66
1268,	73,36
1269,	100,120
1270,	70,39
1271,	45,49
1272,	132,123
1273,	41,17
1274,	101,109
1275,	128,57
1276,	112,22
1277,	106,53
1278,	127,58
1279,	92,32
1280,	22,82
1281,	127,40
1282,	84,102
1283,	71,129
1284,	84,130
1285,	114,41
1286,	104,96
1287,	123,37
1288,	83,30
1289,	112,62
1290,	51,111
1291,	81,109
1292,	73,125
1293,	19,80
1294,	60,108
1295,	107,57
1296,	74,102
1297,	46,86
1298,	73,125
1299,	68,121
1300,	63,33
1301,	87,35
1302,	19,80
1303,	131,45
1304,	117,111
1305,	
1306,	102,119
1307,	37,65
1308,	88,121
1309,	40,94
1310,	119,108
1311,	123,63
1312,	109,135
1313,	74,13
1314,	40,87
1315,	104,5
1316,	100,44
1317,	
1318,	108,56
1319,	67,10
1320,	98,16
1321,	89,94
1322,	20,85
1323,	115,95
1324,	33,71
1325,	30,133
1326,	117,13
1327,	42,4
1328,	113,118
1329,	
1330,	102,37
1331,	91,115
1332,	70,134
1333,	96,52
1334,	151,52
1335,	59,107
1336,	125,30
1337,	109,120
1338,	38,35
1339,	78,20
1340,	91,132
1341,	115,106
1342,	43,55
1343,	74,13
1344,	55,35
1345,	144,39
1346,	49,119
1347,	98,88
1348,	115,67
1349,	38,80
1350,	83,96
1351,	18,37
1352,	70,130
1353,	19,66
1354,	33,44
1355,	111,31
1356,	109,127
1357,	91,104
1358,	70,34
1359,	89,37
1360,	75,108
1361,	41,39
1362,	53,20
1363,	99,130
1364,	14,83
1365,	91,103
1366,	84,127
1367,	53,29
1368,	35,42
1369,	84,93
1370,	69,99
1371,	113,46
1372,	24,90
1373,	120,66
1374,	43,94
1375,	51,106
1376,	23,38
1377,	54,123
1378,	18,44
1379,	10,123
1380,	64,15
1381,	118,87
1382,	110,24
1383,	126,66
1384,	71,107
1385,	144,124
1386,	40,47
1387,	104,11
1388,	49,106
1389,	126,43
1390,	147,127
1391,	40,50
1392,	46,116
1393,	80,34
1394,	120,109
1395,	70,34
1396,	18,49
1397,	35,19
1398,	12,116
1399,	99,140
1400,	106,17
1401,	43,94
1402,	73,27
1403,	96,49
1404,	25,68
1405,	140,64
1406,	88,82
1407,	49,125
1408,	123,103
1409,	121,107
1410,	44,17
1411,	56,28
1412,	87,89
1413,	116,63
1414,	96,29
1415,	105,107
1416,	120,128
1417,	114,81
1418,	101,94
1419,	124,73
1420,	77,16
1421,	83,146
1422,	104,109
1423,	50,46
1424,	36,129
1425,	111,78
1426,	28,88
1427,	50,9
1428,	40,72
1429,	79,8
1430,	52,105
1431,	20,88
1432,	66,35
1433,	92,15
1434,	
1435,	101,82
1436,	59,39
1437,	91,122
1438,	25,97
1439,	38,12
1440,	115,75
1441,	39,43
1442,	21,18
1443,	48,128
1444,	58,31
1445,	81,135
1446,	27,44
1447,	
1448,	113,84
1449,	43,31
1450,	34,53
1451,	76,23
1452,	127,64
1453,	49,133
1454,	114,45
1455,	23,121
1456,	109,66
1457,	21,116
1458,	114,134
1459,	26,116
1460,	26,89
1461,	101,114
1462,	67,31
1463,	104,28
1464,	57,22
1465,	23,40
1466,	120,47
1467,	137,58
1468,	85,30
1469,	36,6
1470,	107,87
1471,	51,106
1472,	111,17
1473,	97,35
1474,	43,25
1475,	50,30
1476,	38,18
1477,	77,23
1478,	37,89
1479,	80,107
1480,	86,14
1481,	24,98
1482,	57,104
1483,	141,104
1484,	103,17
1485,	95,98
1486,	13,98
1487,	101,92
1488,	47,23
1489,	103,80
1490,	81,19
1491,	107,83
1492,	53,40
1493,	46,98
1494,	41,84
1495,	102,127
1496,	35,28
1497,	32,92
1498,	34,83
1499,	76,109
1500,	50,37
1501,	46,20
1502,	124,12
1503,	29,66
1504,	135,85
1505,	108,45
1506,	36,20
1507,	110,32
1508,	131,105
1509,	106,47
1510,	26,95
1511,	126,57
1512,	11,37
1513,	69,26
